Data;Número;Histórico;Débito
13/08/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  785327 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.762,00
27/08/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  788664 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.383,40
27/08/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  788665 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.642,00
29/08/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  787773 FOR. GUARAVES GUARABIRA AVES  LTDA ;737,60
05/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  791023 FOR. GUARAVES GUARABIRA AVES  LTDA ;744,80
09/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  791462 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.582,00
12/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  792844 FOR. GUARAVES GUARABIRA AVES  LTDA ;109,06
12/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  792845 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.550,00
18/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  793706 FOR. GUARAVES GUARABIRA AVES  LTDA ;2.388,00
24/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  795400 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.582,00
30/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  796632 FOR. GUARAVES GUARABIRA AVES  LTDA ;2.888,00
30/09/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  796631 FOR. GUARAVES GUARABIRA AVES  LTDA ;1.221,12
03/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  798122 FOR. GUARAVES GUARABIRA AVES  LTDA ;3.779,40
08/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  799108 FOR. GUARAVES GUARABIRA AVES  LTDA ;1.221,12
10/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  800024 FOR. GUARAVES GUARABIRA AVES  LTDA ;5.600,00
17/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  801439 FOR. GUARAVES GUARABIRA AVES  LTDA ;1.031,80
23/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  802371 FOR. GUARAVES GUARABIRA AVES  LTDA ;5.844,00
24/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  803203 FOR. GUARAVES GUARABIRA AVES  LTDA ;5.980,00
31/10/2019;965;PAGAMENTO DE DUPLICATA REF. NF Nº  805016 FOR. GUARAVES GUARABIRA AVES  LTDA ;657,00
01/10/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  30304 FOR. GRANJA CASCAVEL LTDA ;800,00
08/10/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  30476 FOR. GRANJA CASCAVEL LTDA ;800,00
22/10/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  30658 FOR. GRANJA CASCAVEL LTDA ;1.040,00
29/10/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  30839 FOR. GRANJA CASCAVEL LTDA ;800,00
05/11/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  30977 FOR. GRANJA CASCAVEL LTDA ;1.200,00
16/11/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31215 FOR. GRANJA CASCAVEL LTDA ;1.200,00
26/11/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31358 FOR. GRANJA CASCAVEL LTDA ;800,00
30/11/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31489 FOR. GRANJA CASCAVEL LTDA ;800,00
10/12/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31666 FOR. GRANJA CASCAVEL LTDA ;1.152,00
14/12/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31782 FOR. GRANJA CASCAVEL LTDA ;800,00
24/12/2018;966;PAGAMENTO DE DUPLICATA REF. NF Nº  31932 FOR. GRANJA CASCAVEL LTDA ;640,00
02/01/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32090 FOR. GRANJA CASCAVEL LTDA ;800,00
04/01/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32200 FOR. GRANJA CASCAVEL LTDA ;800,00
11/01/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32336 FOR. GRANJA CASCAVEL LTDA ;960,00
17/01/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32457 FOR. GRANJA CASCAVEL LTDA ;560,00
28/01/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32639 FOR. GRANJA CASCAVEL LTDA ;960,00
04/02/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32750 FOR. GRANJA CASCAVEL LTDA ;800,00
08/02/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  32875 FOR. GRANJA CASCAVEL LTDA ;640,00
18/02/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  33048 FOR. GRANJA CASCAVEL LTDA ;800,00
28/02/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  33281 FOR. GRANJA CASCAVEL LTDA ;1.200,00
11/03/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  33512 FOR. GRANJA CASCAVEL LTDA ;1.000,00
21/03/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  33747 FOR. GRANJA CASCAVEL LTDA ;1.710,00
29/03/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  33902 FOR. GRANJA CASCAVEL LTDA ;1.350,00
08/04/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34080 FOR. GRANJA CASCAVEL LTDA ;1.350,00
15/04/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34233 FOR. GRANJA CASCAVEL LTDA ;1.440,00
22/04/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34352 FOR. GRANJA CASCAVEL LTDA ;1.040,00
26/04/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34504 FOR. GRANJA CASCAVEL LTDA ;1.544,00
06/05/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34701 FOR. GRANJA CASCAVEL LTDA ;2.000,00
10/05/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34818 FOR. GRANJA CASCAVEL LTDA ;1.000,00
17/05/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  34995 FOR. GRANJA CASCAVEL LTDA ;1.500,00
23/05/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35114 FOR. GRANJA CASCAVEL LTDA ;1.000,00
03/06/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35330 FOR. GRANJA CASCAVEL LTDA ;2.000,00
10/06/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35466 FOR. GRANJA CASCAVEL LTDA ;1.000,00
14/06/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35602 FOR. GRANJA CASCAVEL LTDA ;1.440,00
25/06/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35780 FOR. GRANJA CASCAVEL LTDA ;1.248,00
28/06/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  35911 FOR. GRANJA CASCAVEL LTDA ;1.152,00
08/07/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36122 FOR. GRANJA CASCAVEL LTDA ;1.728,00
15/07/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36284 FOR. GRANJA CASCAVEL LTDA ;1.248,00
19/07/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36417 FOR. GRANJA CASCAVEL LTDA ;768,00
29/07/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36558 FOR. GRANJA CASCAVEL LTDA ;960,00
06/08/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36740 FOR. GRANJA CASCAVEL LTDA ;1.344,00
12/08/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  36879 FOR. GRANJA CASCAVEL LTDA ;960,00
19/08/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37024 FOR. GRANJA CASCAVEL LTDA ;960,00
26/08/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37196 FOR. GRANJA CASCAVEL LTDA ;672,00
02/09/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37301 FOR. GRANJA CASCAVEL LTDA ;1.152,00
10/09/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37619 FOR. GRANJA CASCAVEL LTDA ;960,00
13/09/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37494 FOR. GRANJA CASCAVEL LTDA ;960,00
20/09/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37770 FOR. GRANJA CASCAVEL LTDA ;960,00
30/09/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  37966 FOR. GRANJA CASCAVEL LTDA ;960,00
07/10/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  38083 FOR. GRANJA CASCAVEL LTDA ;1.440,00
14/10/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  38229 FOR. GRANJA CASCAVEL LTDA ;1.440,00
28/10/2019;966;PAGAMENTO DE DUPLICATA REF. NF Nº  38495 FOR. GRANJA CASCAVEL LTDA ;1.440,00
15/01/2019;967;PAGAMENTO À VISTA CONF NF Nº 616602  FOR. GRAAL DISTRIBUIDORA DE BEBIDAS  E ALIMENTOS LTDA ;1.637,50
31/05/2019;967;PAGAMENTO À VISTA CONF NF Nº 645888  FOR. GRAAL DISTRIBUIDORA DE BEBIDAS  E ALIMENTOS LTDA ;263,90
13/07/2019;967;PAGAMENTO À VISTA CONF NF Nº 655477  FOR. GRAAL DISTRIBUIDORA DE BEBIDAS  E ALIMENTOS LTDA ;238,80
01/10/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  412840 FOR. GR DISTRIBUIDORA LTDA ;836,25
08/10/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  414170 FOR. GR DISTRIBUIDORA LTDA ;877,48
15/10/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  415669 FOR. GR DISTRIBUIDORA LTDA ;257,42
22/10/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  417075 FOR. GR DISTRIBUIDORA LTDA ;371,44
22/10/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  417074 FOR. GR DISTRIBUIDORA LTDA ;1.094,62
05/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  419953 FOR. GR DISTRIBUIDORA LTDA ;243,91
05/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  419953 FOR. GR DISTRIBUIDORA LTDA ;159,36
12/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  421414 FOR. GR DISTRIBUIDORA LTDA ;1.066,43
12/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  421415 FOR. GR DISTRIBUIDORA LTDA ;475,14
19/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  422607 FOR. GR DISTRIBUIDORA LTDA ;496,93
26/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  424034 FOR. GR DISTRIBUIDORA LTDA ;2.047,95
27/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  424507 FOR. GR DISTRIBUIDORA LTDA ;160,50
28/11/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  424036 FOR. GR DISTRIBUIDORA LTDA ;97,66
10/12/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  426558 FOR. GR DISTRIBUIDORA LTDA ;416,16
10/12/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  426557 FOR. GR DISTRIBUIDORA LTDA ;699,56
18/12/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  428002 FOR. GR DISTRIBUIDORA LTDA ;1.473,32
28/12/2018;968;PAGAMENTO DE DUPLICATA REF. NF Nº  424036 FOR. GR DISTRIBUIDORA LTDA ;97,66
07/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  431628 FOR. GR DISTRIBUIDORA LTDA ;482,09
22/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  434215 FOR. GR DISTRIBUIDORA LTDA ;655,31
22/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  434216 FOR. GR DISTRIBUIDORA LTDA ;336,88
22/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  434214 FOR. GR DISTRIBUIDORA LTDA ;829,05
30/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  435304 FOR. GR DISTRIBUIDORA LTDA ;613,80
30/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  435305 FOR. GR DISTRIBUIDORA LTDA ;537,90
30/01/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  435305 FOR. GR DISTRIBUIDORA LTDA ;43,80
06/02/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  436223 FOR. GR DISTRIBUIDORA LTDA ;1.709,88
11/02/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  437029 FOR. GR DISTRIBUIDORA LTDA ;1.020,15
25/02/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  439540 FOR. GR DISTRIBUIDORA LTDA ;872,05
06/03/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  441128 FOR. GR DISTRIBUIDORA LTDA ;191,50
06/03/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  441128 FOR. GR DISTRIBUIDORA LTDA ;318,72
19/03/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  443493 FOR. GR DISTRIBUIDORA LTDA ;388,75
28/03/2019;968;DEVOLUÇÃO DE COMPRAS CONF. NF.  4701 FOR. GR DISTRIBUIDORA LTDA ;14,90
03/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  445493 FOR. GR DISTRIBUIDORA LTDA ;489,44
03/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  445493 FOR. GR DISTRIBUIDORA LTDA ;81,90
03/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  445491 FOR. GR DISTRIBUIDORA LTDA ;1.026,83
05/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  445492 FOR. GR DISTRIBUIDORA LTDA ;108,16
05/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  445492 FOR. GR DISTRIBUIDORA LTDA ;108,16
22/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  449298 FOR. GR DISTRIBUIDORA LTDA ;959,77
22/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  449297 FOR. GR DISTRIBUIDORA LTDA ;1.686,79
26/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  449299 FOR. GR DISTRIBUIDORA LTDA ;644,74
26/04/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  449299 FOR. GR DISTRIBUIDORA LTDA ;144,32
20/05/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  453735 FOR. GR DISTRIBUIDORA LTDA ;991,93
20/05/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  453737 FOR. GR DISTRIBUIDORA LTDA ;452,67
20/05/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  453737 FOR. GR DISTRIBUIDORA LTDA ;228,24
20/05/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  453736 FOR. GR DISTRIBUIDORA LTDA ;628,27
12/06/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  457709 FOR. GR DISTRIBUIDORA LTDA ;964,48
24/06/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  459732 FOR. GR DISTRIBUIDORA LTDA ;1.043,69
01/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  461007 FOR. GR DISTRIBUIDORA LTDA ;479,09
01/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  461007 FOR. GR DISTRIBUIDORA LTDA ;255,36
08/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  462131 FOR. GR DISTRIBUIDORA LTDA ;1.524,54
23/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  464480 FOR. GR DISTRIBUIDORA LTDA ;1.286,82
24/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  464481 FOR. GR DISTRIBUIDORA LTDA ;88,92
25/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  464481 FOR. GR DISTRIBUIDORA LTDA ;88,92
29/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  465621 FOR. GR DISTRIBUIDORA LTDA ;1.500,00
29/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  465637 FOR. GR DISTRIBUIDORA LTDA ;109,02
29/07/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  465637 FOR. GR DISTRIBUIDORA LTDA ;272,94
12/08/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  467977 FOR. GR DISTRIBUIDORA LTDA ;798,65
19/08/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  469456 FOR. GR DISTRIBUIDORA LTDA ;1.801,72
02/09/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  471636 FOR. GR DISTRIBUIDORA LTDA ;1.483,80
18/09/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  474493 FOR. GR DISTRIBUIDORA LTDA ;503,64
23/09/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  475120 FOR. GR DISTRIBUIDORA LTDA ;1.711,82
25/09/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  475839 FOR. GR DISTRIBUIDORA LTDA ;311,68
25/09/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  475839 FOR. GR DISTRIBUIDORA LTDA ;44,70
15/10/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  479321 FOR. GR DISTRIBUIDORA LTDA ;517,25
15/10/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  479341 FOR. GR DISTRIBUIDORA LTDA ;264,04
21/10/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  480172 FOR. GR DISTRIBUIDORA LTDA ;469,66
28/10/2019;968;PAGAMENTO DE DUPLICATA REF. NF Nº  481772 FOR. GR DISTRIBUIDORA LTDA ;173,64
01/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1430521 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;138,30
01/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1430521 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;415,32
01/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1428149 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;298,54
01/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1428149 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;116,04
04/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1432677 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.113,44
08/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1430519 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;859,54
10/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1434305 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;73,35
10/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1434305 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;28,20
11/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1432677 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.113,42
15/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1435248 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;728,14
17/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1434306 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;370,68
17/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1434306 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;520,90
18/10/2018;969;DEVOLUÇÃO DE COMPRAS CONF. NF.  4567 FOR. GONZAGA IND  COM  E REPRES   LTDA ;71,26
18/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1432677 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.066,06
18/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1432677 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;47,36
22/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1437941 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;657,60
24/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1439091 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;81,60
24/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1439091 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;125,54
25/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1436619 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;141,61
30/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1442035 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;52,14
30/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1442035 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;2,04
31/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1439090 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;225,60
31/10/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1439090 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;286,60
07/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1441014 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;320,94
07/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1441014 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;201,06
12/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1443135 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;575,16
16/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1442592 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;683,82
16/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1442592 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;329,40
19/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1443448 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;2.803,42
19/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1445382 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;564,60
21/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1446399 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;72,90
21/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1446399 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;49,72
26/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1445382 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;564,60
26/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1443448 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;2.803,42
28/11/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1446398 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;67,32
03/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1443448 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.287,49
03/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1443448 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.515,93
03/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1445382 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;564,60
05/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1449629 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;102,00
12/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1449628 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;529,32
12/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1449628 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;87,64
14/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1451247 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;292,80
19/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1452018 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;630,40
21/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1452241 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;102,00
28/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1452242 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;367,65
28/12/2018;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1452242 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;11,16
10/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1453512 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;120,36
10/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1453513 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;285,24
10/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1453513 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;400,64
17/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454032 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.004,90
23/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.106,32
30/01/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;1.106,32
06/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;852,34
06/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1454562 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;253,98
18/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455426 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;257,76
18/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455426 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;325,37
25/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455758 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;57,66
25/02/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1455758 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;214,20
11/03/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1456376 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;113,28
11/03/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1456376 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;386,72
08/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457283 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;2.835,00
15/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457479 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;568,56
15/04/2019;969;PAGAMENTO DE DUPLICATA REF. NF Nº  1457479 FOR. GONZAGA IND  COM  E  REPRES  LTDA ;600,28
26/12/2018;970;PAGAMENTO DE DUPLICATA REF. NF Nº  3540 FOR. GMS DISTRIBUIDORA DE  ALIMENTOS ;310,40
